item,period,quantity
series_1_00001,2023-12-04,6.0
series_1_00001,2023-12-11,6.0
series_1_00001,2023-12-18,6.0
series_1_00001,2023-12-25,7.0
series_1_00003,2021-01-04,0.0
series_1_00003,2021-01-11,0.0
series_1_00003,2021-01-18,1.0
series_1_00003,2021-01-25,0.0
series_1_00003,2021-02-01,0.0
series_1_00003,2021-02-08,0.0
series_1_00003,2021-02-15,0.0
series_1_00003,2021-02-22,1.0
series_1_00003,2021-03-01,1.0
series_1_00003,2021-03-08,0.0
series_1_00003,2021-03-15,2.0
series_1_00003,2021-03-22,3.0
series_1_00003,2021-03-29,0.0
series_1_00003,2021-04-05,1.0
series_1_00003,2021-04-12,0.0
series_1_00003,2021-04-19,1.0
series_1_00003,2021-04-26,1.0
series_1_00003,2021-05-03,2.0
series_1_00003,2021-05-10,2.0
series_1_00003,2021-05-17,0.0
series_1_00003,2021-05-24,1.0
series_1_00003,2021-05-31,0.0
series_1_00003,2021-06-07,2.0
series_1_00003,2021-06-14,1.0
series_1_00003,2021-06-21,1.0
series_1_00003,2021-06-28,2.0
series_1_00003,2021-07-05,0.0
series_1_00003,2021-07-12,2.0
series_1_00003,2021-07-19,1.0
series_1_00003,2021-07-26,2.0
series_1_00003,2021-08-02,3.0
series_1_00003,2021-08-09,1.0
series_1_00003,2021-08-16,5.0
series_1_00003,2021-08-23,1.0
series_1_00003,2021-08-30,2.0
series_1_00003,2021-09-06,1.0
series_1_00003,2021-09-13,2.0
series_1_00003,2021-09-20,2.0
series_1_00003,2021-09-27,2.0
series_1_00003,2021-10-04,1.0
series_1_00003,2021-10-11,5.0
series_1_00003,2021-10-18,3.0
series_1_00003,2021-10-25,1.0
series_1_00003,2021-11-01,2.0
series_1_00003,2021-11-08,6.0
series_1_00003,2021-11-15,2.0
series_1_00003,2021-11-22,25.0
series_1_00003,2021-11-29,9.0
series_1_00003,2021-12-06,19.0
series_1_00003,2021-12-13,16.0
series_1_00003,2021-12-20,10.0
series_1_00003,2021-12-27,4.0
series_1_00003,2022-01-03,2.0
series_1_00003,2022-01-10,3.0
series_1_00003,2022-01-17,2.0
series_1_00003,2022-01-24,2.0
series_1_00003,2022-01-31,2.0
series_1_00003,2022-02-07,3.0
series_1_00003,2022-02-14,2.0
series_1_00003,2022-02-21,1.0
series_1_00003,2022-02-28,2.0
series_1_00003,2022-03-07,3.0
series_1_00003,2022-03-14,2.0
series_1_00003,2022-03-21,3.0
series_1_00003,2022-03-28,3.0
series_1_00003,2022-04-04,2.0
series_1_00003,2022-04-11,2.0
series_1_00003,2022-04-18,2.0
series_1_00003,2022-04-25,1.0
series_1_00003,2022-05-02,2.0
series_1_00003,2022-05-09,2.0
series_1_00003,2022-05-16,2.0
series_1_00003,2022-05-23,5.0
series_1_00003,2022-05-30,3.0
series_1_00003,2022-06-06,3.0
series_1_00003,2022-06-13,2.0
series_1_00003,2022-06-20,2.0
series_1_00003,2022-06-27,2.0
series_1_00003,2022-07-04,2.0
series_1_00003,2022-07-11,3.0
series_1_00003,2022-07-18,4.0
series_1_00003,2022-07-25,3.0
series_1_00003,2022-08-01,4.0
series_1_00003,2022-08-08,3.0
series_1_00003,2022-08-15,3.0
series_1_00003,2022-08-22,2.0
series_1_00003,2022-08-29,3.0
series_1_00003,2022-09-05,3.0
series_1_00003,2022-09-12,3.0
series_1_00003,2022-09-19,3.0
series_1_00003,2022-09-26,4.0
series_1_00003,2022-10-03,2.0
series_1_00003,2022-10-10,3.0
series_1_00003,2022-10-17,3.0
series_1_00003,2022-10-24,3.0
series_1_00003,2022-10-31,4.0
series_1_00003,2022-11-07,3.0
series_1_00003,2022-11-14,4.0
series_1_00003,2022-11-21,25.0
series_1_00003,2022-11-28,10.0
series_1_00003,2022-12-05,17.0
series_1_00003,2022-12-12,16.0
series_1_00003,2022-12-19,11.0
series_1_00003,2022-12-26,7.0
series_1_00003,2023-01-02,5.0
series_1_00003,2023-01-09,5.0
series_1_00003,2023-01-16,3.0
series_1_00003,2023-01-23,4.0
series_1_00003,2023-01-30,5.0
series_1_00003,2023-02-06,4.0
series_1_00003,2023-02-13,6.0
series_1_00003,2023-02-20,3.0
series_1_00003,2023-02-27,4.0
series_1_00003,2023-03-06,3.0
series_1_00003,2023-03-13,4.0
series_1_00003,2023-03-20,4.0
series_1_00003,2023-03-27,3.0
series_1_00003,2023-04-03,4.0
series_1_00003,2023-04-10,5.0
series_1_00003,2023-04-17,5.0
series_1_00003,2023-04-24,5.0
series_1_00003,2023-05-01,4.0
series_1_00003,2023-05-08,3.0
series_1_00003,2023-05-15,4.0
series_1_00003,2023-05-22,3.0
series_1_00003,2023-05-29,4.0
series_1_00003,2023-06-05,7.0
series_1_00003,2023-06-12,4.0
series_1_00003,2023-06-19,3.0
series_1_00003,2023-06-26,3.0
series_1_00003,2023-07-03,0.0
series_1_00003,2023-07-10,4.0
series_1_00003,2023-07-17,5.0
series_1_00003,2023-07-24,4.0
series_1_00003,2023-07-31,5.0
series_1_00003,2023-08-07,5.0
series_1_00003,2023-08-14,8.0
series_1_00003,2023-08-21,4.0
series_1_00003,2023-08-28,5.0
series_1_00003,2023-09-04,6.0
series_1_00003,2023-09-11,4.0
series_1_00003,2023-09-18,5.0
series_1_00003,2023-09-25,6.0
series_1_00003,2023-10-02,5.0
series_1_00003,2023-10-09,6.0
series_1_00003,2023-10-16,5.0
series_1_00003,2023-10-23,5.0
series_1_00003,2023-10-30,4.0
series_1_00003,2023-11-06,5.0
series_1_00003,2023-11-13,5.0
series_1_00003,2023-11-20,26.0
series_1_00003,2023-11-27,14.0
series_1_00003,2023-12-04,19.0
series_1_00003,2023-12-11,20.0
series_1_00003,2023-12-18,16.0
series_1_00003,2023-12-25,7.0
series_1_00008,2021-01-04,0.0
series_1_00008,2021-01-11,0.0
series_1_00008,2021-01-18,0.0
series_1_00008,2021-01-25,0.0
series_1_00008,2021-02-01,4.0
series_1_00008,2021-02-08,0.0
series_1_00008,2021-02-15,0.0
series_1_00008,2021-02-22,0.0
series_1_00008,2021-03-01,0.0
series_1_00008,2021-03-08,0.0
series_1_00008,2021-03-15,0.0
series_1_00008,2021-03-22,0.0
series_1_00008,2021-03-29,0.0
series_1_00008,2021-04-05,0.0
series_1_00008,2021-04-12,5.0
series_1_00008,2021-04-19,0.0
series_1_00008,2021-04-26,4.0
series_1_00008,2021-05-03,0.0
series_1_00008,2021-05-10,1.0
series_1_00008,2021-05-17,1.0
series_1_00008,2021-05-24,2.0
series_1_00008,2021-05-31,1.0
series_1_00008,2021-06-07,3.0
series_1_00008,2021-06-14,3.0
series_1_00008,2021-06-21,3.0
series_1_00008,2021-06-28,2.0
series_1_00008,2021-07-05,2.0
series_1_00008,2021-07-12,4.0
series_1_00008,2021-07-19,6.0
series_1_00008,2021-07-26,6.0
series_1_00008,2021-08-02,5.0
series_1_00008,2021-08-09,9.0
series_1_00008,2021-08-16,10.0
series_1_00008,2021-08-23,0.0
series_1_00008,2021-08-30,10.0
series_1_00008,2021-09-06,8.0
series_1_00008,2021-09-13,8.0
series_1_00008,2021-09-20,8.0
series_1_00008,2021-09-27,7.0
series_1_00008,2021-10-04,3.0
series_1_00008,2021-10-11,5.0
series_1_00008,2021-10-18,7.0
series_1_00008,2021-10-25,5.0
series_1_00008,2021-11-01,2.0
series_1_00008,2021-11-08,6.0
series_1_00008,2021-11-15,2.0
series_1_00008,2021-11-22,3.0
series_1_00008,2021-11-29,3.0
series_1_00008,2021-12-06,2.0
series_1_00008,2021-12-13,3.0
series_1_00008,2021-12-20,3.0
series_1_00008,2021-12-27,1.0
series_1_00008,2022-01-03,1.0
series_1_00008,2022-01-10,3.0
series_1_00008,2022-01-17,1.0
series_1_00008,2022-01-24,1.0
series_1_00008,2022-01-31,1.0
series_1_00008,2022-02-07,1.0
series_1_00008,2022-02-14,3.0
series_1_00008,2022-02-21,1.0
series_1_00008,2022-02-28,4.0
series_1_00008,2022-03-07,1.0
series_1_00008,2022-03-14,3.0
series_1_00008,2022-03-21,1.0
series_1_00008,2022-03-28,2.0
series_1_00008,2022-04-04,3.0
series_1_00008,2022-04-11,1.0
series_1_00008,2022-04-18,2.0
series_1_00008,2022-04-25,1.0
series_1_00008,2022-05-02,2.0
series_1_00008,2022-05-09,2.0
series_1_00008,2022-05-16,3.0
series_1_00008,2022-05-23,3.0
series_1_00008,2022-05-30,7.0
series_1_00008,2022-06-06,5.0
series_1_00008,2022-06-13,7.0
series_1_00008,2022-06-20,3.0
series_1_00008,2022-06-27,5.0
series_1_00008,2022-07-04,5.0
series_1_00008,2022-07-11,7.0
series_1_00008,2022-07-18,7.0
series_1_00008,2022-07-25,6.0
series_1_00008,2022-08-01,9.0
series_1_00008,2022-08-08,11.0
series_1_00008,2022-08-15,11.0
series_1_00008,2022-08-22,14.0
series_1_00008,2022-08-29,12.0
series_1_00008,2022-09-05,8.0
series_1_00008,2022-09-12,8.0
series_1_00008,2022-09-19,8.0
series_1_00008,2022-09-26,6.0
series_1_00008,2022-10-03,8.0
series_1_00008,2022-10-10,7.0
series_1_00008,2022-10-17,9.0
series_1_00008,2022-10-24,4.0
series_1_00008,2022-10-31,4.0
series_1_00008,2022-11-07,6.0
series_1_00008,2022-11-14,6.0
series_1_00008,2022-11-21,5.0
series_1_00008,2022-11-28,5.0
series_1_00008,2022-12-05,3.0
series_1_00008,2022-12-12,6.0
series_1_00008,2022-12-19,5.0
series_1_00008,2022-12-26,5.0
series_1_00008,2023-01-02,3.0
series_1_00008,2023-01-09,3.0
series_1_00008,2023-01-16,3.0
series_1_00008,2023-01-23,3.0
series_1_00008,2023-01-30,3.0
series_1_00008,2023-02-06,4.0
series_1_00008,2023-02-13,5.0
series_1_00008,2023-02-20,4.0
series_1_00008,2023-02-27,3.0
series_1_00008,2023-03-06,4.0
series_1_00008,2023-03-13,4.0
series_1_00008,2023-03-20,6.0
series_1_00008,2023-03-27,4.0
series_1_00008,2023-04-03,5.0
series_1_00008,2023-04-10,4.0
series_1_00008,2023-04-17,6.0
series_1_00008,2023-04-24,7.0
series_1_00008,2023-05-01,4.0
series_1_00008,2023-05-08,7.0
series_1_00008,2023-05-15,4.0
series_1_00008,2023-05-22,5.0
series_1_00008,2023-05-29,5.0
series_1_00008,2023-06-05,6.0
series_1_00008,2023-06-12,8.0
series_1_00008,2023-06-19,8.0
series_1_00008,2023-06-26,6.0
series_1_00008,2023-07-03,7.0
series_1_00008,2023-07-10,9.0
series_1_00008,2023-07-17,9.0
series_1_00008,2023-07-24,11.0
series_1_00008,2023-07-31,10.0
series_1_00008,2023-08-07,12.0
series_1_00008,2023-08-14,14.0
series_1_00008,2023-08-21,18.0
series_1_00008,2023-08-28,14.0
series_1_00008,2023-09-04,10.0
series_1_00008,2023-09-11,11.0
series_1_00008,2023-09-18,12.0
series_1_00008,2023-09-25,8.0
series_1_00008,2023-10-02,9.0
series_1_00008,2023-10-09,10.0
series_1_00008,2023-10-16,13.0
series_1_00008,2023-10-23,7.0
series_1_00008,2023-10-30,7.0
series_1_00008,2023-11-06,10.0
series_1_00008,2023-11-13,8.0
series_1_00008,2023-11-20,8.0
series_1_00008,2023-11-27,8.0
series_1_00008,2023-12-04,11.0
series_1_00008,2023-12-11,6.0
series_1_00008,2023-12-18,6.0
series_1_00008,2023-12-25,6.0
series_8_00002,2021-01-04,0.0
series_8_00002,2021-01-11,0.0
series_8_00002,2021-01-18,1.0
series_8_00002,2021-01-25,0.0
series_8_00002,2021-02-01,0.0
series_8_00002,2021-02-08,0.0
series_8_00002,2021-02-15,0.0
series_8_00002,2021-02-22,0.0
series_8_00002,2021-03-01,0.0
series_8_00002,2021-03-08,0.0
series_8_00002,2021-03-15,0.0
series_8_00002,2021-03-22,0.0
series_8_00002,2021-03-29,2.0
series_8_00002,2021-04-05,2.0
series_8_00002,2021-04-12,3.0
series_8_00002,2021-04-19,5.0
series_8_00002,2021-04-26,5.0
series_8_00002,2021-05-03,2.0
series_8_00002,2021-05-10,4.0
series_8_00002,2021-05-17,5.0
series_8_00002,2021-05-24,4.0
series_8_00002,2021-05-31,4.0
series_8_00002,2021-06-07,3.0
series_8_00002,2021-06-14,3.0
series_8_00002,2021-06-21,7.0
series_8_00002,2021-06-28,4.0
series_8_00002,2021-07-05,4.0
series_8_00002,2021-07-12,4.0
series_8_00002,2021-07-19,3.0
series_8_00002,2021-07-26,5.0
series_8_00002,2021-08-02,3.0
series_8_00002,2021-08-09,3.0
series_8_00002,2021-08-16,3.0
series_8_00002,2021-08-23,3.0
series_8_00002,2021-08-30,4.0
series_8_00002,2021-09-06,3.0
series_8_00002,2021-09-13,4.0
series_8_00002,2021-09-20,3.0
series_8_00002,2021-09-27,3.0
series_8_00002,2021-10-04,9.0
series_8_00002,2021-10-11,6.0
series_8_00002,2021-10-18,5.0
series_8_00002,2021-10-25,4.0
series_8_00002,2021-11-01,0.0
series_8_00002,2021-11-08,4.0
series_8_00002,2021-11-15,7.0
series_8_00002,2021-11-22,4.0
series_8_00002,2021-11-29,5.0
series_8_00002,2021-12-06,5.0
series_8_00002,2021-12-13,6.0
series_8_00002,2021-12-20,6.0
series_8_00002,2021-12-27,5.0
series_8_00002,2022-01-03,0.0
series_8_00002,2022-01-10,0.0
series_8_00002,2022-01-17,9.0
series_8_00002,2022-01-24,0.0
series_8_00002,2022-01-31,0.0
series_8_00002,2022-02-07,0.0
series_8_00002,2022-02-14,0.0
series_8_00002,2022-02-21,7.0
series_8_00002,2022-02-28,0.0
series_8_00002,2022-03-07,0.0
series_8_00002,2022-03-14,0.0
series_8_00002,2022-03-21,0.0
series_8_00002,2022-03-28,6.0
series_8_00002,2022-04-04,4.0
series_8_00002,2022-04-11,4.0
series_8_00002,2022-04-18,7.0
series_8_00002,2022-04-25,5.0
series_8_00002,2022-05-02,5.0
series_8_00002,2022-05-09,6.0
series_8_00002,2022-05-16,6.0
series_8_00002,2022-05-23,5.0
series_8_00002,2022-05-30,5.0
series_8_00002,2022-06-06,8.0
series_8_00002,2022-06-13,5.0
series_8_00002,2022-06-20,5.0
series_8_00002,2022-06-27,9.0
series_8_00002,2022-07-04,5.0
series_8_00002,2022-07-11,7.0
series_8_00002,2022-07-18,6.0
series_8_00002,2022-07-25,5.0
series_8_00002,2022-08-01,6.0
series_8_00002,2022-08-08,5.0
series_8_00002,2022-08-15,7.0
series_8_00002,2022-08-22,12.0
series_8_00002,2022-08-29,5.0
series_8_00002,2022-09-05,5.0
series_8_00002,2022-09-12,6.0
series_8_00002,2022-09-19,6.0
series_8_00002,2022-09-26,8.0
series_8_00002,2022-10-03,6.0
series_8_00002,2022-10-10,6.0
series_8_00002,2022-10-17,7.0
series_8_00002,2022-10-24,7.0
series_8_00002,2022-10-31,9.0
series_8_00002,2022-11-07,8.0
series_8_00002,2022-11-14,5.0
series_8_00002,2022-11-21,6.0
series_8_00002,2022-11-28,11.0
series_8_00002,2022-12-05,5.0
series_8_00002,2022-12-12,6.0
series_8_00002,2022-12-19,7.0
series_8_00002,2022-12-26,7.0
series_8_00002,2023-01-02,3.0
series_8_00002,2023-01-09,0.0
series_8_00002,2023-01-16,3.0
series_8_00002,2023-01-23,0.0
series_8_00002,2023-01-30,0.0
series_8_00002,2023-02-06,0.0
series_8_00002,2023-02-13,0.0
series_8_00002,2023-02-20,2.0
series_8_00002,2023-02-27,0.0
series_8_00002,2023-03-06,0.0
series_8_00002,2023-03-13,0.0
series_8_00002,2023-03-20,2.0
series_8_00002,2023-03-27,13.0
series_8_00002,2023-04-03,7.0
series_8_00002,2023-04-10,7.0
series_8_00002,2023-04-17,14.0
series_8_00002,2023-04-24,9.0
series_8_00002,2023-05-01,10.0
series_8_00002,2023-05-08,7.0
series_8_00002,2023-05-15,11.0
series_8_00002,2023-05-22,10.0
series_8_00002,2023-05-29,8.0
series_8_00002,2023-06-05,7.0
series_8_00002,2023-06-12,9.0
series_8_00002,2023-06-19,9.0
series_8_00002,2023-06-26,8.0
series_8_00002,2023-07-03,8.0
series_8_00002,2023-07-10,12.0
series_8_00002,2023-07-17,7.0
series_8_00002,2023-07-24,8.0
series_8_00002,2023-07-31,7.0
series_8_00002,2023-08-07,11.0
series_8_00002,2023-08-14,10.0
series_8_00002,2023-08-21,7.0
series_8_00002,2023-08-28,6.0
series_8_00002,2023-09-04,9.0
series_8_00002,2023-09-11,8.0
series_8_00002,2023-09-18,10.0
series_8_00002,2023-09-25,8.0
series_8_00002,2023-10-02,9.0
series_8_00002,2023-10-09,8.0
series_8_00002,2023-10-16,8.0
series_8_00002,2023-10-23,9.0
series_8_00002,2023-10-30,8.0
series_8_00002,2023-11-06,14.0
series_8_00002,2023-11-13,9.0
series_8_00002,2023-11-20,8.0
series_8_00002,2023-11-27,8.0
series_8_00002,2023-12-04,8.0
series_8_00002,2023-12-11,8.0
series_8_00002,2023-12-18,8.0
series_8_00002,2023-12-25,10.0
series_8_00003,2021-01-04,0.0
series_8_00003,2021-01-11,3.0
series_8_00003,2021-01-18,0.0
series_8_00003,2021-01-25,0.0
series_8_00003,2021-02-01,5.0
series_8_00003,2021-02-08,0.0
series_8_00003,2021-02-15,1.0
series_8_00003,2021-02-22,1.0
series_8_00003,2021-03-01,0.0
series_8_00003,2021-03-08,1.0
series_8_00003,2021-03-15,3.0
series_8_00003,2021-03-22,8.0
series_8_00003,2021-03-29,3.0
series_8_00003,2021-04-05,4.0
series_8_00003,2021-04-12,5.0
series_8_00003,2021-04-19,8.0
series_8_00003,2021-04-26,5.0
series_8_00003,2021-05-03,5.0
series_8_00003,2021-05-10,3.0
series_8_00003,2021-05-17,2.0
series_8_00003,2021-05-24,1.0
series_8_00003,2021-05-31,1.0
series_8_00003,2021-06-07,2.0
series_8_00003,2021-06-14,1.0
series_8_00003,2021-06-21,0.0
series_8_00003,2021-06-28,1.0
series_8_00003,2021-07-05,4.0
series_8_00003,2021-07-12,0.0
series_8_00003,2021-07-19,0.0
series_8_00003,2021-07-26,0.0
series_8_00003,2021-08-02,0.0
series_8_00003,2021-08-09,1.0
series_8_00003,2021-08-16,3.0
series_8_00003,2021-08-23,6.0
series_8_00003,2021-08-30,4.0
series_8_00003,2021-09-06,2.0
series_8_00003,2021-09-13,3.0
series_8_00003,2021-09-20,5.0
series_8_00003,2021-09-27,5.0
series_8_00003,2021-10-04,4.0
series_8_00003,2021-10-11,7.0
series_8_00003,2021-10-18,8.0
series_8_00003,2021-10-25,7.0
series_8_00003,2021-11-01,8.0
series_8_00003,2021-11-08,6.0
series_8_00003,2021-11-15,6.0
series_8_00003,2021-11-22,4.0
series_8_00003,2021-11-29,3.0
series_8_00003,2021-12-06,3.0
series_8_00003,2021-12-13,3.0
series_8_00003,2021-12-20,2.0
series_8_00003,2021-12-27,0.0
series_8_00003,2022-01-03,3.0
series_8_00003,2022-01-10,3.0
series_8_00003,2022-01-17,3.0
series_8_00003,2022-01-24,3.0
series_8_00003,2022-01-31,2.0
series_8_00003,2022-02-07,4.0
series_8_00003,2022-02-14,6.0
series_8_00003,2022-02-21,6.0
series_8_00003,2022-02-28,3.0
series_8_00003,2022-03-07,4.0
series_8_00003,2022-03-14,3.0
series_8_00003,2022-03-21,5.0
series_8_00003,2022-03-28,8.0
series_8_00003,2022-04-04,9.0
series_8_00003,2022-04-11,8.0
series_8_00003,2022-04-18,9.0
series_8_00003,2022-04-25,8.0
series_8_00003,2022-05-02,6.0
series_8_00003,2022-05-09,9.0
series_8_00003,2022-05-16,5.0
series_8_00003,2022-05-23,4.0
series_8_00003,2022-05-30,5.0
series_8_00003,2022-06-06,5.0
series_8_00003,2022-06-13,3.0
series_8_00003,2022-06-20,3.0
series_8_00003,2022-06-27,4.0
series_8_00003,2022-07-04,3.0
series_8_00003,2022-07-11,0.0
series_8_00003,2022-07-18,0.0
series_8_00003,2022-07-25,2.0
series_8_00003,2022-08-01,4.0
series_8_00003,2022-08-08,9.0
series_8_00003,2022-08-15,4.0
series_8_00003,2022-08-22,5.0
series_8_00003,2022-08-29,3.0
series_8_00003,2022-09-05,4.0
series_8_00003,2022-09-12,5.0
series_8_00003,2022-09-19,5.0
series_8_00003,2022-09-26,6.0
series_8_00003,2022-10-03,8.0
series_8_00003,2022-10-10,9.0
series_8_00003,2022-10-17,10.0
series_8_00003,2022-10-24,0.0
series_8_00003,2022-10-31,9.0
series_8_00003,2022-11-07,10.0
series_8_00003,2022-11-14,8.0
series_8_00003,2022-11-21,6.0
series_8_00003,2022-11-28,9.0
series_8_00003,2022-12-05,5.0
series_8_00003,2022-12-12,5.0
series_8_00003,2022-12-19,5.0
series_8_00003,2022-12-26,5.0
series_8_00003,2023-01-02,6.0
series_8_00003,2023-01-09,5.0
series_8_00003,2023-01-16,6.0
series_8_00003,2023-01-23,5.0
series_8_00003,2023-01-30,6.0
series_8_00003,2023-02-06,6.0
series_8_00003,2023-02-13,8.0
series_8_00003,2023-02-20,7.0
series_8_00003,2023-02-27,6.0
series_8_00003,2023-03-06,7.0
series_8_00003,2023-03-13,7.0
series_8_00003,2023-03-20,7.0
series_8_00003,2023-03-27,9.0
series_8_00003,2023-04-03,11.0
series_8_00003,2023-04-10,10.0
series_8_00003,2023-04-17,11.0
series_8_00003,2023-04-24,11.0
series_8_00003,2023-05-01,10.0
series_8_00003,2023-05-08,7.0
series_8_00003,2023-05-15,7.0
series_8_00003,2023-05-22,8.0
series_8_00003,2023-05-29,6.0
series_8_00003,2023-06-05,7.0
series_8_00003,2023-06-12,8.0
series_8_00003,2023-06-19,7.0
series_8_00003,2023-06-26,5.0
series_8_00003,2023-07-03,6.0
series_8_00003,2023-07-10,7.0
series_8_00003,2023-07-17,6.0
series_8_00003,2023-07-24,5.0
series_8_00003,2023-07-31,8.0
series_8_00003,2023-08-07,6.0
series_8_00003,2023-08-14,6.0
series_8_00003,2023-08-21,7.0
series_8_00003,2023-08-28,6.0
series_8_00003,2023-09-04,8.0
series_8_00003,2023-09-11,8.0
series_8_00003,2023-09-18,0.0
series_8_00003,2023-09-25,11.0
series_8_00003,2023-10-02,11.0
series_8_00003,2023-10-09,11.0
series_8_00003,2023-10-16,13.0
series_8_00003,2023-10-23,13.0
series_8_00003,2023-10-30,12.0
series_8_00003,2023-11-06,11.0
series_8_00003,2023-11-13,9.0
series_8_00003,2023-11-20,12.0
series_8_00003,2023-11-27,9.0
series_8_00003,2023-12-04,9.0
series_8_00003,2023-12-11,11.0
series_8_00003,2023-12-18,8.0
series_8_00003,2023-12-25,9.0
series_8_00004,2021-01-04,0.0
series_8_00004,2021-01-11,2.0
series_8_00004,2021-01-18,1.0
series_8_00004,2021-01-25,0.0
series_8_00004,2021-02-01,2.0
series_8_00004,2021-02-08,5.0
series_8_00004,2021-02-15,7.0
series_8_00004,2021-02-22,6.0
series_8_00004,2021-03-01,3.0
series_8_00004,2021-03-08,0.0
series_8_00004,2021-03-15,1.0
series_8_00004,2021-03-22,5.0
series_8_00004,2021-03-29,3.0
series_8_00004,2021-04-05,3.0
series_8_00004,2021-04-12,11.0
series_8_00004,2021-04-19,1.0
series_8_00004,2021-04-26,1.0
series_8_00004,2021-05-03,2.0
series_8_00004,2021-05-10,3.0
series_8_00004,2021-05-17,1.0
series_8_00004,2021-05-24,4.0
series_8_00004,2021-05-31,3.0
series_8_00004,2021-06-07,6.0
series_8_00004,2021-06-14,2.0
series_8_00004,2021-06-21,3.0
series_8_00004,2021-06-28,2.0
series_8_00004,2021-07-05,1.0
series_8_00004,2021-07-12,5.0
series_8_00004,2021-07-19,2.0
series_8_00004,2021-07-26,4.0
series_8_00004,2021-08-02,9.0
series_8_00004,2021-08-09,6.0
series_8_00004,2021-08-16,2.0
series_8_00004,2021-08-23,3.0
series_8_00004,2021-08-30,5.0
series_8_00004,2021-09-06,4.0
series_8_00004,2021-09-13,2.0
series_8_00004,2021-09-20,7.0
series_8_00004,2021-09-27,2.0
series_8_00004,2021-10-04,6.0
series_8_00004,2021-10-11,3.0
series_8_00004,2021-10-18,2.0
series_8_00004,2021-10-25,6.0
series_8_00004,2021-11-01,2.0
series_8_00004,2021-11-08,2.0
series_8_00004,2021-11-15,11.0
series_8_00004,2021-11-22,3.0
series_8_00004,2021-11-29,4.0
series_8_00004,2021-12-06,2.0
series_8_00004,2021-12-13,3.0
series_8_00004,2021-12-20,4.0
series_8_00004,2021-12-27,4.0
series_8_00004,2022-01-03,7.0
series_8_00004,2022-01-10,4.0
series_8_00004,2022-01-17,3.0
series_8_00004,2022-01-24,3.0
series_8_00004,2022-01-31,5.0
series_8_00004,2022-02-07,5.0
series_8_00004,2022-02-14,5.0
series_8_00004,2022-02-21,8.0
series_8_00004,2022-02-28,3.0
series_8_00004,2022-03-07,4.0
series_8_00004,2022-03-14,3.0
series_8_00004,2022-03-21,4.0
series_8_00004,2022-03-28,5.0
series_8_00004,2022-04-04,6.0
series_8_00004,2022-04-11,15.0
series_8_00004,2022-04-18,7.0
series_8_00004,2022-04-25,10.0
series_8_00004,2022-05-02,8.0
series_8_00004,2022-05-09,6.0
series_8_00004,2022-05-16,4.0
series_8_00004,2022-05-23,4.0
series_8_00004,2022-05-30,4.0
series_8_00004,2022-06-06,8.0
series_8_00004,2022-06-13,5.0
series_8_00004,2022-06-20,4.0
series_8_00004,2022-06-27,4.0
series_8_00004,2022-07-04,4.0
series_8_00004,2022-07-11,5.0
series_8_00004,2022-07-18,6.0
series_8_00004,2022-07-25,4.0
series_8_00004,2022-08-01,9.0
series_8_00004,2022-08-08,6.0
series_8_00004,2022-08-15,7.0
series_8_00004,2022-08-22,5.0
series_8_00004,2022-08-29,4.0
series_8_00004,2022-09-05,6.0
series_8_00004,2022-09-12,5.0
series_8_00004,2022-09-19,10.0
series_8_00004,2022-09-26,10.0
