parent_item,child_item,quantity_per
ITEM00372,ITEM01823,1
ITEM00018,ITEM01823,1
ITEM00154,ITEM01823,1
ITEM00008,ITEM01823,1
ITEM00009,ITEM01823,1
ITEM00182,ITEM01823,1
ITEM00183,ITEM01823,1
ITEM00010,ITEM01823,1
ITEM00011,ITEM01823,1
ITEM00061,ITEM01823,2
ITEM00062,ITEM01823,2
ITEM00064,ITEM01823,2
ITEM00367,ITEM01823,1
ITEM00370,ITEM01824,1
ITEM00370,ITEM01825,1
ITEM00372,ITEM01826,1
ITEM00032,ITEM01826,1
ITEM00344,ITEM01827,1
ITEM00371,ITEM01827,1
ITEM00039,ITEM01827,1
ITEM00018,ITEM01827,1
ITEM00154,ITEM01827,1
ITEM00370,ITEM01828,1
ITEM00370,ITEM01829,1
ITEM00370,ITEM01830,1
ITEM00370,ITEM01831,1
ITEM00370,ITEM01832,1
ITEM00370,ITEM01833,1
ITEM00370,ITEM01834,1
ITEM00370,ITEM01835,1
ITEM00370,ITEM01836,1
ITEM00370,ITEM01837,1
ITEM00370,ITEM01838,1
ITEM00370,ITEM01839,1
ITEM00370,ITEM01840,1
ITEM00370,ITEM01841,1
ITEM00370,ITEM01842,1
ITEM00370,ITEM01843,1
ITEM00370,ITEM01844,1
ITEM00370,ITEM01845,1
ITEM00370,ITEM01846,1
ITEM00370,ITEM01847,1
ITEM00370,ITEM01848,1
ITEM00370,ITEM01849,1
ITEM00370,ITEM01850,1
ITEM00370,ITEM01851,1
ITEM00370,ITEM01852,1
ITEM00370,ITEM01853,1
ITEM00370,ITEM01854,1
ITEM00370,ITEM01855,1
ITEM00370,ITEM01856,1
ITEM00370,ITEM01857,1
ITEM00370,ITEM01858,1
ITEM00370,ITEM01859,1
ITEM00370,ITEM01860,1
ITEM00370,ITEM01861,1
ITEM00370,ITEM01862,1
ITEM00370,ITEM01863,1
ITEM00370,ITEM01864,1
ITEM00370,ITEM01865,1
ITEM00370,ITEM01866,1
ITEM00370,ITEM01867,1
ITEM00370,ITEM01868,1
ITEM00370,ITEM01869,1
ITEM00370,ITEM01870,1
ITEM00370,ITEM01871,1
ITEM00370,ITEM01872,1
ITEM00370,ITEM01873,1
ITEM00370,ITEM01874,1
ITEM00370,ITEM01875,2
ITEM00370,ITEM01876,1
ITEM00370,ITEM01877,1
ITEM00370,ITEM01878,1
ITEM00370,ITEM01879,1
ITEM00370,ITEM01880,1
ITEM00370,ITEM01881,1
ITEM00370,ITEM01882,1
ITEM00370,ITEM01883,1
ITEM00370,ITEM01884,1
ITEM00370,ITEM01885,1
ITEM00370,ITEM01886,1
ITEM00370,ITEM01887,1
ITEM00370,ITEM01888,1
ITEM00370,ITEM01889,1
ITEM00370,ITEM01890,1
ITEM00370,ITEM01891,1
ITEM00370,ITEM01892,1
ITEM00370,ITEM01893,1
ITEM00370,ITEM01894,1
ITEM00370,ITEM01895,1
ITEM00370,ITEM01896,1
ITEM00370,ITEM01897,1
ITEM00370,ITEM01898,1
ITEM00370,ITEM01899,1
ITEM00370,ITEM01900,1
ITEM00370,ITEM01901,1
ITEM00370,ITEM01902,1
ITEM00370,ITEM01903,1
ITEM00370,ITEM01904,1
ITEM00370,ITEM01905,1
ITEM00370,ITEM01906,2
ITEM00370,ITEM01907,1
ITEM00370,ITEM01908,1
ITEM00370,ITEM01909,1
ITEM00370,ITEM01910,2
ITEM00370,ITEM01911,2
ITEM00370,ITEM01912,1
ITEM00370,ITEM01913,1
ITEM00370,ITEM01914,1
ITEM00370,ITEM01915,1
ITEM00370,ITEM01916,1
ITEM00370,ITEM01917,1
ITEM00370,ITEM01918,1
ITEM00370,ITEM01919,1
ITEM00370,ITEM01920,2
ITEM00370,ITEM01921,1
ITEM00370,ITEM01922,1
ITEM00370,ITEM01923,1
ITEM00370,ITEM01924,1
ITEM00370,ITEM01925,1
ITEM00370,ITEM01926,1
ITEM00370,ITEM01927,4
ITEM00370,ITEM01928,1
ITEM00370,ITEM01929,1
ITEM00370,ITEM01930,1
ITEM00370,ITEM01931,1
ITEM00370,ITEM01932,1
ITEM00370,ITEM01933,1
ITEM00370,ITEM01934,1
ITEM00370,ITEM01935,1
ITEM00370,ITEM01936,1
ITEM00370,ITEM01937,2
ITEM00370,ITEM01938,1
ITEM00370,ITEM01939,1
ITEM00370,ITEM01940,1
ITEM00370,ITEM01941,1
ITEM00370,ITEM01942,1
ITEM00370,ITEM01943,1
ITEM00370,ITEM01944,1
ITEM00370,ITEM01945,1
ITEM00370,ITEM01946,1
ITEM00146,ITEM01947,3
ITEM00370,ITEM01948,1
ITEM00370,ITEM01949,1
ITEM00370,ITEM01950,1
ITEM00370,ITEM01951,1
ITEM00370,ITEM01952,1
ITEM00370,ITEM01953,1
ITEM00370,ITEM01954,2
ITEM00370,ITEM01955,2
ITEM00370,ITEM01956,1
ITEM00370,ITEM01957,1
ITEM00370,ITEM01958,1
ITEM00344,ITEM01959,2
ITEM00371,ITEM01959,2
ITEM00049,ITEM01959,2
ITEM00344,ITEM01960,2
ITEM00371,ITEM01960,2
ITEM00372,ITEM01960,1
ITEM00049,ITEM01960,2
ITEM00186,ITEM01960,1
ITEM00344,ITEM01961,8
ITEM00371,ITEM01961,10
ITEM00049,ITEM01961,8
ITEM00363,ITEM01961,1
ITEM00364,ITEM01961,1
ITEM00370,ITEM01962,1
ITEM00370,ITEM01963,1
ITEM00370,ITEM01964,1
ITEM00370,ITEM01965,1
ITEM00370,ITEM01966,1
ITEM00370,ITEM01967,1
ITEM00370,ITEM01968,1
ITEM00370,ITEM01969,1
ITEM00370,ITEM01970,1
ITEM00370,ITEM01971,1
ITEM00370,ITEM01972,1
ITEM00370,ITEM01973,1
ITEM00370,ITEM01974,1
ITEM00370,ITEM01975,1
ITEM00370,ITEM01976,1
ITEM00370,ITEM01977,1
ITEM00370,ITEM01978,1
ITEM00370,ITEM01979,1
ITEM00370,ITEM01980,1
ITEM00370,ITEM01981,1
ITEM00370,ITEM01982,1
ITEM00370,ITEM01983,1
ITEM00370,ITEM01984,1
ITEM00370,ITEM01985,1
ITEM00370,ITEM01986,1
ITEM00370,ITEM01987,1
ITEM00370,ITEM01988,1
ITEM00370,ITEM01989,1
ITEM00372,ITEM01989,1
ITEM00367,ITEM01989,1
ITEM00182,ITEM01989,1
ITEM00183,ITEM01989,1
ITEM00372,ITEM01990,1
ITEM00008,ITEM01990,1
ITEM00009,ITEM01990,1
ITEM00010,ITEM01990,1
ITEM00011,ITEM01990,1
ITEM00370,ITEM01991,1
ITEM00370,ITEM01992,1
ITEM00370,ITEM01993,2
ITEM00370,ITEM01994,1
ITEM00370,ITEM01995,1
ITEM00370,ITEM01996,2
ITEM00370,ITEM01997,2
ITEM00370,ITEM01998,1
ITEM00370,ITEM01999,1
ITEM00370,ITEM02000,1
ITEM00370,ITEM02001,1
ITEM00370,ITEM02002,1
ITEM00370,ITEM02003,1
ITEM00370,ITEM02004,1
ITEM00370,ITEM02005,1
ITEM00370,ITEM02006,1
ITEM00370,ITEM02007,1
ITEM00370,ITEM02008,1
ITEM00370,ITEM02009,1
ITEM00370,ITEM02010,1
ITEM00370,ITEM02011,1
ITEM00370,ITEM02012,1
ITEM00370,ITEM02013,1
ITEM00370,ITEM02014,1
ITEM00370,ITEM02015,1
ITEM00370,ITEM02016,1
ITEM00370,ITEM02017,1
ITEM00370,ITEM02018,1
ITEM00370,ITEM02019,1
ITEM00370,ITEM02020,1
ITEM00370,ITEM02021,1
ITEM00370,ITEM02022,1
ITEM00370,ITEM02023,1
ITEM00370,ITEM02024,1
ITEM00370,ITEM02025,1
ITEM00370,ITEM02026,1
ITEM00370,ITEM02027,1
ITEM00370,ITEM02028,1
ITEM00370,ITEM02029,1
ITEM00370,ITEM02030,1
ITEM00370,ITEM02031,1
ITEM00372,ITEM02032,2
ITEM00061,ITEM02032,2
ITEM00372,ITEM02033,1
ITEM00062,ITEM02033,1
ITEM00064,ITEM02033,1
ITEM00061,ITEM02033,1
ITEM00065,ITEM02034,1
ITEM00344,ITEM02034,1
ITEM00371,ITEM02034,1
ITEM00372,ITEM02034,1
ITEM00186,ITEM02034,1
ITEM00372,ITEM02035,1
ITEM00008,ITEM02035,1
ITEM00009,ITEM02035,1
ITEM00010,ITEM02035,1
ITEM00011,ITEM02035,1
ITEM00372,ITEM02036,2
ITEM00153,ITEM02036,2
ITEM00370,ITEM02037,8
ITEM00344,ITEM02038,1
ITEM00371,ITEM02038,1
ITEM00371,ITEM02038,1
ITEM00038,ITEM02038,1
ITEM00245,ITEM02039,2
ITEM00344,ITEM02039,2
ITEM00371,ITEM02039,2
ITEM00032,ITEM02039,2
ITEM00372,ITEM02039,2
ITEM00163,ITEM02039,2
ITEM00164,ITEM02039,2
ITEM00169,ITEM02039,2
ITEM00174,ITEM02039,2
ITEM00370,ITEM02040,1
ITEM00372,ITEM02041,1
ITEM00163,ITEM02041,1
ITEM00164,ITEM02041,1
ITEM00169,ITEM02041,1
ITEM00174,ITEM02041,1
ITEM00370,ITEM02042,1
ITEM00370,ITEM02043,1
ITEM00370,ITEM02044,1
ITEM00370,ITEM02045,1
ITEM00370,ITEM02046,1
ITEM00370,ITEM02047,1
ITEM00370,ITEM02048,1
ITEM00370,ITEM02049,1
ITEM00370,ITEM02050,1
ITEM00370,ITEM02051,1
ITEM00370,ITEM02052,1
ITEM00370,ITEM02053,1
ITEM00370,ITEM02054,2
ITEM00370,ITEM02055,1
ITEM00370,ITEM02056,1
ITEM00370,ITEM02057,1
ITEM00370,ITEM02058,2
ITEM00370,ITEM02059,1
ITEM00370,ITEM02060,1
ITEM00370,ITEM02061,1
ITEM00370,ITEM02062,1
ITEM00370,ITEM02063,1
ITEM00370,ITEM02064,1
ITEM00370,ITEM02065,1
ITEM00370,ITEM02066,1
ITEM00370,ITEM02067,1
ITEM00370,ITEM02068,1
ITEM00370,ITEM02069,1
ITEM00370,ITEM02070,1
ITEM00370,ITEM02071,1
ITEM00370,ITEM02072,1
ITEM00370,ITEM02073,1
ITEM00370,ITEM02074,1
ITEM00370,ITEM02075,1
ITEM00370,ITEM02076,1
ITEM00370,ITEM02077,1
ITEM00370,ITEM02078,1
ITEM00370,ITEM02079,1
ITEM00370,ITEM02080,1
ITEM00370,ITEM02081,1
ITEM00370,ITEM02082,1
ITEM00370,ITEM02083,1
ITEM00370,ITEM02084,1
ITEM00370,ITEM02085,1
ITEM00370,ITEM02086,1
ITEM00370,ITEM02087,1
ITEM00370,ITEM02088,1
ITEM00370,ITEM02089,1
ITEM00370,ITEM02090,1
ITEM00370,ITEM02091,1
ITEM00370,ITEM02092,1
ITEM00370,ITEM02093,1
ITEM00370,ITEM02094,1
ITEM00370,ITEM02095,1
ITEM00370,ITEM02096,1
ITEM00370,ITEM02097,1
ITEM00370,ITEM02098,1
ITEM00370,ITEM02099,1
ITEM00370,ITEM02100,1
ITEM00370,ITEM02101,1
ITEM00370,ITEM02102,1
ITEM00036,ITEM02103,4
ITEM00042,ITEM02104,2
ITEM00042,ITEM02104,2
ITEM00344,ITEM02104,2
ITEM00371,ITEM02104,2
ITEM00044,ITEM02104,2
ITEM00371,ITEM02104,2
ITEM00372,ITEM02104,2
ITEM00372,ITEM02104,2
ITEM00043,ITEM02104,2
ITEM00372,ITEM02105,8
ITEM00032,ITEM02105,8
ITEM00372,ITEM02106,4
ITEM00032,ITEM02106,4
ITEM00372,ITEM02107,1
ITEM00032,ITEM02107,1
ITEM00002,ITEM02108,1
ITEM00374,ITEM02109,2
ITEM00344,ITEM02109,2
ITEM00371,ITEM02109,2
ITEM00042,ITEM02110,1
ITEM00344,ITEM02110,1
ITEM00371,ITEM02110,1
ITEM00150,ITEM02111,1
ITEM00038,ITEM02112,4
ITEM00018,ITEM02113,2
ITEM00154,ITEM02113,2
ITEM00150,ITEM02114,2
ITEM00384,ITEM02115,1
ITEM00294,ITEM02115,1
ITEM00069,ITEM02116,1
ITEM00099,ITEM02117,1
ITEM00022,ITEM02118,1
ITEM00344,ITEM02119,1
ITEM00371,ITEM02119,1
ITEM00090,ITEM02119,1
ITEM00061,ITEM02120,2
ITEM00062,ITEM02120,2
ITEM00064,ITEM02120,2
ITEM00020,ITEM02121,1
ITEM00302,ITEM02122,1
ITEM00344,ITEM02122,1
ITEM00371,ITEM02122,1
ITEM00184,ITEM02123,1
ITEM00185,ITEM02123,1
ITEM00184,ITEM02124,1
ITEM00185,ITEM02124,1
ITEM00192,ITEM02125,1
ITEM00366,ITEM02125,1
ITEM00184,ITEM02126,2
ITEM00185,ITEM02126,1
ITEM00184,ITEM02127,1
ITEM00185,ITEM02127,2
ITEM00192,ITEM02128,2
ITEM00366,ITEM02128,2
ITEM00367,ITEM02129,1
ITEM00182,ITEM02129,1
ITEM00183,ITEM02129,1
ITEM00018,ITEM02130,1
ITEM00167,ITEM02131,1
ITEM00168,ITEM02131,1
ITEM00157,ITEM02132,1
ITEM00057,ITEM02133,31.9
ITEM00057,ITEM02134,81.4
ITEM00057,ITEM02135,51.7
ITEM00068,ITEM02135,22
ITEM00057,ITEM02136,11
ITEM00200,ITEM02137,4
ITEM00201,ITEM02137,4
ITEM00202,ITEM02137,8
ITEM00203,ITEM02137,10
ITEM00220,ITEM02137,3
ITEM00221,ITEM02137,2
ITEM00204,ITEM02137,2
ITEM00205,ITEM02137,2
ITEM00206,ITEM02137,2
ITEM00207,ITEM02137,2
ITEM00208,ITEM02137,2
ITEM00209,ITEM02137,2
ITEM00210,ITEM02137,2
ITEM00211,ITEM02137,2
ITEM00212,ITEM02137,2
ITEM00213,ITEM02137,2
ITEM00214,ITEM02137,2
ITEM00215,ITEM02137,2
ITEM00216,ITEM02137,4
ITEM00217,ITEM02137,4
ITEM00218,ITEM02137,4
ITEM00219,ITEM02137,4
ITEM00340,ITEM02138,1
ITEM00006,ITEM02139,1
ITEM00006,ITEM02140,3
ITEM00006,ITEM02141,2
ITEM00200,ITEM02142,4
ITEM00201,ITEM02142,2
ITEM00202,ITEM02142,8
ITEM00203,ITEM02142,10
ITEM00220,ITEM02142,1
ITEM00207,ITEM02142,1
ITEM00211,ITEM02142,1
ITEM00212,ITEM02142,1
ITEM00213,ITEM02142,1
ITEM00204,ITEM02142,1
ITEM00205,ITEM02142,1
ITEM00206,ITEM02142,1
ITEM00217,ITEM02142,2
ITEM00218,ITEM02142,2
ITEM00219,ITEM02142,2
ITEM00208,ITEM02142,1
ITEM00209,ITEM02142,1
ITEM00210,ITEM02142,1
ITEM00221,ITEM02142,1
ITEM00214,ITEM02142,1
ITEM00215,ITEM02142,1
ITEM00216,ITEM02142,2
ITEM00207,ITEM02143,1
ITEM00108,ITEM02144,1
ITEM00109,ITEM02144,1
ITEM00110,ITEM02144,1
ITEM00111,ITEM02144,1
ITEM00018,ITEM02145,1
ITEM00057,ITEM02146,11
ITEM00008,ITEM02147,2
ITEM00009,ITEM02147,1
ITEM00019,ITEM02147,1
ITEM00010,ITEM02147,2
ITEM00011,ITEM02147,2
ITEM00128,ITEM02148,1
ITEM00275,ITEM02149,6.538312
ITEM00330,ITEM02149,6.538312
ITEM00331,ITEM02149,6.538312
ITEM00323,ITEM02149,4.83
ITEM00326,ITEM02149,3.36
ITEM00318,ITEM02149,0.1035
ITEM00333,ITEM02149,0.19
ITEM00298,ITEM02149,3.570476
ITEM00293,ITEM02149,2.891429
ITEM00295,ITEM02149,20.41
ITEM00291,ITEM02149,2.07
ITEM00285,ITEM02149,1.6
ITEM00310,ITEM02149,4.1055
ITEM00301,ITEM02149,4.1055
ITEM00302,ITEM02149,1.3685
ITEM00304,ITEM02149,3.37
ITEM00299,ITEM02149,0.023
ITEM00300,ITEM02149,0.069
ITEM00314,ITEM02149,0.219048
ITEM00305,ITEM02149,0.219048
ITEM00306,ITEM02149,0.069
ITEM00307,ITEM02149,0.069
ITEM00308,ITEM02149,0.0575
ITEM00309,ITEM02149,1.92
ITEM00319,ITEM02149,0.5
ITEM00316,ITEM02149,3.3465
ITEM00317,ITEM02149,3.3465
ITEM00005,ITEM02149,29.25
ITEM00047,ITEM02149,23.588767
ITEM00014,ITEM02149,8.855
ITEM00325,ITEM02150,1.4375
ITEM00005,ITEM02150,28.14
ITEM00050,ITEM02150,14.67619
ITEM00047,ITEM02150,10.524634
ITEM00303,ITEM02150,1.4375
ITEM00295,ITEM02150,21.69
ITEM00387,ITEM02151,1
ITEM00026,ITEM02152,1
ITEM00015,ITEM02152,2
ITEM00027,ITEM02152,1
ITEM00016,ITEM02152,2
ITEM00026,ITEM02153,1
ITEM00015,ITEM02153,2
ITEM00027,ITEM02153,1
ITEM00016,ITEM02153,2
ITEM00340,ITEM02154,1
ITEM00032,ITEM02155,1
ITEM00200,ITEM02156,8
ITEM00201,ITEM02156,2
ITEM00202,ITEM02156,8
ITEM00203,ITEM02156,10
ITEM00220,ITEM02156,4
ITEM00213,ITEM02156,4
ITEM00204,ITEM02156,4
ITEM00205,ITEM02156,4
ITEM00206,ITEM02156,4
ITEM00207,ITEM02156,4
ITEM00219,ITEM02156,10
ITEM00208,ITEM02156,4
ITEM00209,ITEM02156,4
ITEM00210,ITEM02156,4
ITEM00211,ITEM02156,4
ITEM00212,ITEM02156,4
ITEM00221,ITEM02156,2
ITEM00214,ITEM02156,2
ITEM00215,ITEM02156,2
ITEM00216,ITEM02156,4
ITEM00217,ITEM02156,10
ITEM00218,ITEM02156,10
ITEM00200,ITEM02157,8
ITEM00201,ITEM02157,2
ITEM00202,ITEM02157,8
ITEM00203,ITEM02157,10
ITEM00212,ITEM02157,4
ITEM00213,ITEM02157,4
ITEM00204,ITEM02157,4
ITEM00205,ITEM02157,4
ITEM00206,ITEM02157,4
ITEM00207,ITEM02157,4
ITEM00218,ITEM02157,10
ITEM00219,ITEM02157,10
ITEM00208,ITEM02157,4
ITEM00209,ITEM02157,4
ITEM00210,ITEM02157,4
ITEM00211,ITEM02157,4
ITEM00221,ITEM02157,2
ITEM00214,ITEM02157,2
ITEM00215,ITEM02157,2
ITEM00216,ITEM02157,4
ITEM00217,ITEM02157,10
ITEM00220,ITEM02157,2
ITEM00106,ITEM02158,10
ITEM00107,ITEM02158,10
ITEM00108,ITEM02158,6
ITEM00109,ITEM02158,6
ITEM00110,ITEM02158,6
ITEM00111,ITEM02158,4
ITEM00112,ITEM02158,4
ITEM00113,ITEM02158,4
ITEM00117,ITEM02159,5
ITEM00242,ITEM02159,2
ITEM00238,ITEM02159,6
ITEM00206,ITEM02159,1
ITEM00207,ITEM02159,5
ITEM00240,ITEM02160,1
ITEM00020,ITEM02161,1
ITEM00374,ITEM02162,1
ITEM00375,ITEM02162,1
ITEM00374,ITEM02163,1
ITEM00022,ITEM02163,1
ITEM00115,ITEM02164,1
ITEM00115,ITEM02165,1
ITEM00028,ITEM02166,1
ITEM00029,ITEM02166,1
ITEM00030,ITEM02166,1
ITEM00026,ITEM02167,1
ITEM00015,ITEM02167,2
ITEM00027,ITEM02167,1
ITEM00016,ITEM02167,2
ITEM00026,ITEM02168,1
ITEM00015,ITEM02168,2
ITEM00027,ITEM02168,1
ITEM00016,ITEM02168,2
ITEM00057,ITEM02169,79.2
ITEM00057,ITEM02170,92.4
ITEM00068,ITEM02170,52.8
ITEM00057,ITEM02171,110
ITEM00068,ITEM02171,141.9
ITEM00057,ITEM02172,80.3
ITEM00068,ITEM02172,52.8
ITEM00057,ITEM02173,11
ITEM00068,ITEM02173,229.9
ITEM00057,ITEM02174,27.5
ITEM00068,ITEM02174,112.2
ITEM00057,ITEM02175,4.4
ITEM00032,ITEM02176,1
ITEM00065,ITEM02177,1
ITEM00065,ITEM02178,1
ITEM00057,ITEM02179,115.5
ITEM00181,ITEM02180,2
ITEM00245,ITEM02181,2
ITEM00388,ITEM02181,1
ITEM00018,ITEM02181,1
ITEM00008,ITEM02181,1
ITEM00009,ITEM02181,1
ITEM00010,ITEM02181,1
ITEM00011,ITEM02181,1
ITEM00374,ITEM02182,2
ITEM00375,ITEM02182,2
ITEM00004,ITEM02183,1
ITEM00004,ITEM02184,7
ITEM00022,ITEM02185,1
ITEM00388,ITEM02186,7
ITEM00389,ITEM02187,4
ITEM00026,ITEM02188,2
ITEM00027,ITEM02188,2
ITEM00389,ITEM02189,25
ITEM00388,ITEM02190,1
ITEM00004,ITEM02191,1
ITEM00027,ITEM02192,1
ITEM00016,ITEM02192,2
ITEM00026,ITEM02192,1
ITEM00015,ITEM02192,2
ITEM00028,ITEM02193,2
ITEM00029,ITEM02193,2
ITEM00026,ITEM02193,6
ITEM00030,ITEM02193,2
ITEM00027,ITEM02193,6
ITEM00028,ITEM02194,1
ITEM00029,ITEM02194,1
ITEM00026,ITEM02194,3
ITEM00030,ITEM02194,1
ITEM00027,ITEM02194,3
ITEM00019,ITEM02195,2
ITEM00249,ITEM02195,2
ITEM00250,ITEM02195,2
ITEM00326,ITEM02196,0.01
ITEM00304,ITEM02196,0.02
ITEM00254,ITEM02197,0.06
ITEM00255,ITEM02197,0.061046
ITEM00023,ITEM02197,0.284762
ITEM00270,ITEM02197,0.061046
ITEM00271,ITEM02197,0.061046
ITEM00272,ITEM02197,0.061046
ITEM00261,ITEM02197,0.061046
ITEM00266,ITEM02197,0.08
ITEM00260,ITEM02197,0.08
ITEM00112,ITEM02198,6
ITEM00113,ITEM02198,6
ITEM00198,ITEM02198,1
ITEM00199,ITEM02198,1
ITEM00108,ITEM02198,6
ITEM00109,ITEM02198,6
ITEM00110,ITEM02198,2
ITEM00111,ITEM02198,7
ITEM00164,ITEM02199,1
ITEM00174,ITEM02199,1
ITEM00189,ITEM02199,1
ITEM00357,ITEM02200,1
ITEM00108,ITEM02201,1
ITEM00109,ITEM02201,1
ITEM00110,ITEM02201,1
ITEM00111,ITEM02201,1
ITEM00100,ITEM02202,1
ITEM00100,ITEM02203,11
ITEM00106,ITEM02203,2
ITEM00107,ITEM02203,2
ITEM00198,ITEM02203,1
ITEM00199,ITEM02203,1
ITEM00253,ITEM02203,2
ITEM00206,ITEM02203,1
ITEM00207,ITEM02203,2
ITEM00196,ITEM02203,2
ITEM00197,ITEM02203,4
ITEM00106,ITEM02204,2
ITEM00107,ITEM02204,2
ITEM00108,ITEM02204,2
ITEM00109,ITEM02204,2
ITEM00110,ITEM02204,2
ITEM00111,ITEM02204,2
ITEM00112,ITEM02204,2
ITEM00113,ITEM02204,2
ITEM00057,ITEM02205,24.2
ITEM00068,ITEM02205,146.3
ITEM00117,ITEM02206,4
ITEM00117,ITEM02207,5
ITEM00242,ITEM02207,2
ITEM00238,ITEM02207,6
ITEM00206,ITEM02207,1
ITEM00207,ITEM02207,5
ITEM00117,ITEM02208,5
ITEM00242,ITEM02208,2
ITEM00238,ITEM02208,6
ITEM00206,ITEM02208,1
ITEM00207,ITEM02208,5
ITEM00053,ITEM02209,4.4
ITEM00118,ITEM02210,50
ITEM00201,ITEM02211,10
ITEM00244,ITEM02211,10
ITEM00118,ITEM02211,50
ITEM00118,ITEM02212,50
ITEM00118,ITEM02213,50
ITEM00232,ITEM02213,20
ITEM00233,ITEM02213,20
ITEM00234,ITEM02213,6
ITEM00235,ITEM02213,6
ITEM00226,ITEM02213,6
ITEM00223,ITEM02213,10
ITEM00224,ITEM02213,6
ITEM00225,ITEM02213,6
ITEM00252,ITEM02213,10
ITEM00236,ITEM02213,6
ITEM00227,ITEM02213,6
ITEM00228,ITEM02213,6
ITEM00229,ITEM02213,6
ITEM00230,ITEM02213,6
ITEM00231,ITEM02213,20
ITEM00222,ITEM02214,10
ITEM00100,ITEM02214,100
ITEM00225,ITEM02214,6
ITEM00226,ITEM02214,6
ITEM00223,ITEM02214,6
ITEM00224,ITEM02214,6
ITEM00229,ITEM02214,6
ITEM00230,ITEM02214,6
ITEM00231,ITEM02214,20
ITEM00233,ITEM02214,20
ITEM00234,ITEM02214,6
ITEM00235,ITEM02214,6
ITEM00236,ITEM02214,6
ITEM00227,ITEM02214,6
ITEM00228,ITEM02214,6
ITEM00237,ITEM02214,20
ITEM00103,ITEM02214,100
ITEM00238,ITEM02214,20
ITEM00232,ITEM02214,20
ITEM00203,ITEM02214,10
ITEM00240,ITEM02214,50
ITEM00118,ITEM02214,50
ITEM00242,ITEM02214,40
ITEM00243,ITEM02214,20
ITEM00239,ITEM02214,10
ITEM00202,ITEM02214,10
ITEM00119,ITEM02214,50
ITEM00120,ITEM02214,10
ITEM00116,ITEM02214,40
ITEM00241,ITEM02214,40
ITEM00118,ITEM02215,50
ITEM00232,ITEM02215,20
ITEM00233,ITEM02215,20
ITEM00234,ITEM02215,6
ITEM00235,ITEM02215,6
ITEM00231,ITEM02215,20
ITEM00263,ITEM02216,0.282122
ITEM00292,ITEM02216,3.17619
ITEM00037,ITEM02217,2
ITEM00037,ITEM02218,2
ITEM00387,ITEM02219,1
ITEM00108,ITEM02220,1
ITEM00109,ITEM02220,1
ITEM00110,ITEM02220,1
ITEM00111,ITEM02220,1
ITEM00207,ITEM02221,1
ITEM00222,ITEM02222,50
ITEM00200,ITEM02222,80
ITEM00119,ITEM02222,100
ITEM00120,ITEM02222,25
ITEM00116,ITEM02222,20
ITEM00117,ITEM02222,100
ITEM00212,ITEM02222,10
ITEM00213,ITEM02222,10
ITEM00204,ITEM02222,10
ITEM00205,ITEM02222,10
ITEM00206,ITEM02222,20
ITEM00207,ITEM02222,20
ITEM00209,ITEM02222,10
ITEM00210,ITEM02222,10
ITEM00211,ITEM02222,10
ITEM00217,ITEM02222,20
ITEM00218,ITEM02222,20
ITEM00219,ITEM02222,20
ITEM00208,ITEM02222,10
ITEM00224,ITEM02222,10
ITEM00225,ITEM02222,10
ITEM00221,ITEM02222,20
ITEM00214,ITEM02222,20
ITEM00215,ITEM02222,20
ITEM00216,ITEM02222,20
ITEM00110,ITEM02222,100
ITEM00111,ITEM02222,100
ITEM00112,ITEM02222,100
ITEM00113,ITEM02222,100
ITEM00226,ITEM02222,10
ITEM00223,ITEM02222,40
ITEM00228,ITEM02222,10
ITEM00229,ITEM02222,10
ITEM00230,ITEM02222,10
ITEM00231,ITEM02222,50
ITEM00108,ITEM02222,100
ITEM00109,ITEM02222,100
ITEM00232,ITEM02222,50
ITEM00233,ITEM02222,50
ITEM00234,ITEM02222,10
ITEM00235,ITEM02222,10
ITEM00236,ITEM02222,4
ITEM00227,ITEM02222,4
ITEM00103,ITEM02222,100
ITEM00238,ITEM02222,20
ITEM00106,ITEM02222,100
ITEM00107,ITEM02222,100
ITEM00239,ITEM02222,10
ITEM00202,ITEM02222,50
ITEM00203,ITEM02222,10
ITEM00240,ITEM02222,50
ITEM00237,ITEM02222,20
ITEM00241,ITEM02222,40
ITEM00242,ITEM02222,40
ITEM00114,ITEM02222,660
ITEM00243,ITEM02222,20
ITEM00201,ITEM02222,20
ITEM00244,ITEM02222,5
ITEM00240,ITEM02223,1
ITEM00018,ITEM02224,4
ITEM00057,ITEM02225,7.7
ITEM00117,ITEM02226,1
ITEM00106,ITEM02226,1
ITEM00107,ITEM02226,1
ITEM00108,ITEM02226,1
ITEM00113,ITEM02226,1
ITEM00109,ITEM02226,1
ITEM00110,ITEM02226,1
ITEM00111,ITEM02226,1
ITEM00112,ITEM02226,1
ITEM00074,ITEM02227,4
ITEM00074,ITEM02228,2
ITEM00356,ITEM02229,4
ITEM00356,ITEM02230,2
ITEM00390,ITEM02231,4
ITEM00080,ITEM02232,1
ITEM00080,ITEM02233,4
ITEM00391,ITEM02234,2
ITEM00391,ITEM02235,2
ITEM00391,ITEM02236,1
ITEM00061,ITEM02237,4
ITEM00062,ITEM02237,4
ITEM00064,ITEM02237,4
ITEM00061,ITEM02238,1
ITEM00062,ITEM02238,1
ITEM00064,ITEM02238,1
ITEM00063,ITEM02239,2
ITEM00063,ITEM02240,1
ITEM00018,ITEM02241,2
ITEM00061,ITEM02242,2
