item,period,quantity
FP1-006,2021-10-25,0.0
FP1-006,2021-11-01,4.0
FP1-006,2021-11-08,0.0
FP1-006,2021-11-15,0.0
FP1-006,2021-11-22,0.0
FP1-006,2021-11-29,0.0
FP1-006,2021-12-06,2.0
FP1-006,2021-12-13,0.0
FP1-006,2021-12-20,0.0
FP1-006,2021-12-27,0.0
FP1-006,2022-01-03,0.0
FP1-006,2022-01-10,0.0
FP1-006,2022-01-17,0.0
FP1-006,2022-01-24,0.0
FP1-006,2022-01-31,0.0
FP1-006,2022-02-07,0.0
FP1-006,2022-02-14,1.0
FP1-006,2022-02-21,0.0
FP1-006,2022-02-28,0.0
FP1-006,2022-03-07,0.0
FP1-006,2022-03-14,3.0
FP1-006,2022-03-21,2.0
FP1-006,2022-03-28,3.0
FP1-006,2022-04-04,6.0
FP1-006,2022-04-11,8.0
FP1-006,2022-04-18,13.0
FP1-006,2022-04-25,10.0
FP1-006,2022-05-02,12.0
FP1-006,2022-05-09,10.0
FP1-006,2022-05-16,8.0
FP1-006,2022-05-23,8.0
FP1-006,2022-05-30,15.0
FP1-006,2022-06-06,9.0
FP1-006,2022-06-13,7.0
FP1-006,2022-06-20,6.0
FP1-006,2022-06-27,5.0
FP1-006,2022-07-04,3.0
FP1-006,2022-07-11,7.0
FP1-006,2022-07-18,2.0
FP1-006,2022-07-25,4.0
FP1-006,2022-08-01,2.0
FP1-006,2022-08-08,1.0
FP1-006,2022-08-15,1.0
FP1-006,2022-08-22,1.0
FP1-006,2022-08-29,1.0
FP1-006,2022-09-05,2.0
FP1-006,2022-09-12,1.0
FP1-006,2022-09-19,4.0
FP1-006,2022-09-26,5.0
FP1-006,2022-10-03,5.0
FP1-006,2022-10-10,3.0
FP1-006,2022-10-17,2.0
FP1-006,2022-10-24,3.0
FP1-006,2022-10-31,1.0
FP1-006,2022-11-07,7.0
FP1-006,2022-11-14,4.0
FP1-006,2022-11-21,8.0
FP1-006,2022-11-28,0.0
FP1-006,2022-12-05,2.0
FP1-006,2022-12-12,1.0
FP1-006,2022-12-19,1.0
FP1-006,2022-12-26,4.0
FP1-006,2023-01-02,3.0
FP1-006,2023-01-09,4.0
FP1-006,2023-01-16,2.0
FP1-006,2023-01-23,2.0
FP1-006,2023-01-30,1.0
FP1-006,2023-02-06,4.0
FP1-006,2023-02-13,2.0
FP1-006,2023-02-20,3.0
FP1-006,2023-02-27,1.0
FP1-006,2023-03-06,1.0
FP1-006,2023-03-13,5.0
FP1-006,2023-03-20,3.0
FP1-006,2023-03-27,5.0
FP1-006,2023-04-03,9.0
FP1-006,2023-04-10,9.0
FP1-006,2023-04-17,14.0
FP1-006,2023-04-24,13.0
FP1-006,2023-05-01,12.0
FP1-006,2023-05-08,13.0
FP1-006,2023-05-15,11.0
FP1-006,2023-05-22,10.0
FP1-006,2023-05-29,14.0
FP1-006,2023-06-05,10.0
FP1-006,2023-06-12,11.0
FP1-006,2023-06-19,8.0
FP1-006,2023-06-26,7.0
FP1-006,2023-07-03,8.0
FP1-006,2023-07-10,5.0
FP1-006,2023-07-17,5.0
FP1-006,2023-07-24,5.0
FP1-006,2023-07-31,4.0
FP1-006,2023-08-07,3.0
FP1-006,2023-08-14,4.0
FP1-006,2023-08-21,3.0
FP1-006,2023-08-28,9.0
FP1-006,2023-09-04,3.0
FP1-006,2023-09-11,3.0
FP1-006,2023-09-18,5.0
FP1-006,2023-09-25,3.0
FP1-006,2023-10-02,4.0
FP1-006,2023-10-09,4.0
FP1-006,2023-10-16,7.0
FP1-006,2023-10-23,4.0
FP1-006,2023-10-30,3.0
FP1-006,2023-11-06,4.0
FP1-006,2023-11-13,5.0
FP1-006,2023-11-20,4.0
FP1-006,2023-11-27,7.0
FP1-006,2023-12-04,5.0
FP1-006,2023-12-11,4.0
FP1-006,2023-12-18,4.0
FP1-006,2023-12-25,6.0
FP1-007,2021-01-04,0.0
FP1-007,2021-01-11,0.0
FP1-007,2021-01-18,0.0
FP1-007,2021-01-25,0.0
FP1-007,2021-02-01,0.0
FP1-007,2021-02-08,0.0
FP1-007,2021-02-15,0.0
FP1-007,2021-02-22,0.0
FP1-007,2021-03-01,0.0
FP1-007,2021-03-08,0.0
FP1-007,2021-03-15,0.0
FP1-007,2021-03-22,0.0
FP1-007,2021-03-29,0.0
FP1-007,2021-04-05,0.0
FP1-007,2021-04-12,0.0
FP1-007,2021-04-19,0.0
FP1-007,2021-04-26,0.0
FP1-007,2021-05-03,0.0
FP1-007,2021-05-10,0.0
FP1-007,2021-05-17,0.0
FP1-007,2021-05-24,0.0
FP1-007,2021-05-31,1.0
FP1-007,2021-06-07,0.0
FP1-007,2021-06-14,0.0
FP1-007,2021-06-21,2.0
FP1-007,2021-06-28,1.0
FP1-007,2021-07-05,3.0
FP1-007,2021-07-12,1.0
FP1-007,2021-07-19,1.0
FP1-007,2021-07-26,2.0
FP1-007,2021-08-02,2.0
FP1-007,2021-08-09,3.0
FP1-007,2021-08-16,4.0
FP1-007,2021-08-23,6.0
FP1-007,2021-08-30,5.0
FP1-007,2021-09-06,4.0
FP1-007,2021-09-13,3.0
FP1-007,2021-09-20,4.0
FP1-007,2021-09-27,5.0
FP1-007,2021-10-04,6.0
FP1-007,2021-10-11,5.0
FP1-007,2021-10-18,7.0
FP1-007,2021-10-25,8.0
FP1-007,2021-11-01,9.0
FP1-007,2021-11-08,11.0
FP1-007,2021-11-15,8.0
FP1-007,2021-11-22,9.0
FP1-007,2021-11-29,9.0
FP1-007,2021-12-06,10.0
FP1-007,2021-12-13,9.0
FP1-007,2021-12-20,7.0
FP1-007,2021-12-27,6.0
FP1-007,2022-01-03,0.0
FP1-007,2022-01-10,0.0
FP1-007,2022-01-17,0.0
FP1-007,2022-01-24,0.0
FP1-007,2022-01-31,0.0
FP1-007,2022-02-07,0.0
FP1-007,2022-02-14,0.0
FP1-007,2022-02-21,0.0
FP1-007,2022-02-28,0.0
FP1-007,2022-03-07,0.0
FP1-007,2022-03-14,0.0
FP1-007,2022-03-21,0.0
FP1-007,2022-03-28,0.0
FP1-007,2022-04-04,0.0
FP1-007,2022-04-11,0.0
FP1-007,2022-04-18,0.0
FP1-007,2022-04-25,2.0
FP1-007,2022-05-02,0.0
FP1-007,2022-05-09,1.0
FP1-007,2022-05-16,1.0
FP1-007,2022-05-23,4.0
FP1-007,2022-05-30,2.0
FP1-007,2022-06-06,1.0
FP1-007,2022-06-13,4.0
FP1-007,2022-06-20,2.0
FP1-007,2022-06-27,2.0
FP1-007,2022-07-04,4.0
FP1-007,2022-07-11,2.0
FP1-007,2022-07-18,5.0
FP1-007,2022-07-25,2.0
FP1-007,2022-08-01,4.0
FP1-007,2022-08-08,5.0
FP1-007,2022-08-15,6.0
FP1-007,2022-08-22,5.0
FP1-007,2022-08-29,6.0
FP1-007,2022-09-05,10.0
FP1-007,2022-09-12,7.0
FP1-007,2022-09-19,8.0
FP1-007,2022-09-26,7.0
FP1-007,2022-10-03,9.0
FP1-007,2022-10-10,8.0
FP1-007,2022-10-17,8.0
FP1-007,2022-10-24,10.0
FP1-007,2022-10-31,9.0
FP1-007,2022-11-07,13.0
FP1-007,2022-11-14,0.0
FP1-007,2022-11-21,9.0
FP1-007,2022-11-28,10.0
FP1-007,2022-12-05,10.0
FP1-007,2022-12-12,9.0
FP1-007,2022-12-19,12.0
FP1-007,2022-12-26,8.0
FP1-007,2023-01-02,0.0
FP1-007,2023-01-09,1.0
FP1-007,2023-01-16,0.0
FP1-007,2023-01-23,1.0
FP1-007,2023-01-30,0.0
FP1-007,2023-02-06,1.0
FP1-007,2023-02-13,0.0
FP1-007,2023-02-20,0.0
FP1-007,2023-02-27,1.0
FP1-007,2023-03-06,3.0
FP1-007,2023-03-13,0.0
FP1-007,2023-03-20,2.0
FP1-007,2023-03-27,1.0
FP1-007,2023-04-03,2.0
FP1-007,2023-04-10,1.0
FP1-007,2023-04-17,1.0
FP1-007,2023-04-24,2.0
FP1-007,2023-05-01,3.0
FP1-007,2023-05-08,1.0
FP1-007,2023-05-15,3.0
FP1-007,2023-05-22,3.0
FP1-007,2023-05-29,4.0
FP1-007,2023-06-05,3.0
FP1-007,2023-06-12,6.0
FP1-007,2023-06-19,7.0
FP1-007,2023-06-26,5.0
FP1-007,2023-07-03,5.0
FP1-007,2023-07-10,5.0
FP1-007,2023-07-17,6.0
FP1-007,2023-07-24,5.0
FP1-007,2023-07-31,9.0
FP1-007,2023-08-07,5.0
FP1-007,2023-08-14,7.0
FP1-007,2023-08-21,7.0
FP1-007,2023-08-28,8.0
FP1-007,2023-09-04,8.0
FP1-007,2023-09-11,9.0
FP1-007,2023-09-18,8.0
FP1-007,2023-09-25,9.0
FP1-007,2023-10-02,10.0
FP1-007,2023-10-09,12.0
FP1-007,2023-10-16,10.0
FP1-007,2023-10-23,13.0
FP1-007,2023-10-30,14.0
FP1-007,2023-11-06,17.0
FP1-007,2023-11-13,10.0
FP1-007,2023-11-20,12.0
FP1-007,2023-11-27,12.0
FP1-007,2023-12-04,12.0
FP1-007,2023-12-11,13.0
FP1-007,2023-12-18,13.0
FP1-007,2023-12-25,9.0
FP1-008,2021-01-04,2.0
FP1-008,2021-01-11,0.0
FP1-008,2021-01-18,0.0
FP1-008,2021-01-25,0.0
FP1-008,2021-02-01,0.0
FP1-008,2021-02-08,0.0
FP1-008,2021-02-15,0.0
FP1-008,2021-02-22,8.0
FP1-008,2021-03-01,0.0
FP1-008,2021-03-08,8.0
FP1-008,2021-03-15,3.0
FP1-008,2021-03-22,2.0
FP1-008,2021-03-29,8.0
FP1-008,2021-04-05,11.0
FP1-008,2021-04-12,7.0
FP1-008,2021-04-19,0.0
FP1-008,2021-04-26,0.0
FP1-008,2021-05-03,0.0
FP1-008,2021-05-10,0.0
FP1-008,2021-05-17,1.0
FP1-008,2021-05-24,0.0
FP1-008,2021-05-31,3.0
FP1-008,2021-06-07,3.0
FP1-008,2021-06-14,1.0
FP1-008,2021-06-21,0.0
FP1-008,2021-06-28,1.0
FP1-008,2021-07-05,4.0
FP1-008,2021-07-12,3.0
FP1-008,2021-07-19,0.0
FP1-008,2021-07-26,0.0
FP1-008,2021-08-02,9.0
FP1-008,2021-08-09,1.0
FP1-008,2021-08-16,2.0
FP1-008,2021-08-23,1.0
FP1-008,2021-08-30,2.0
FP1-008,2021-09-06,10.0
FP1-008,2021-09-13,0.0
FP1-008,2021-09-20,8.0
FP1-008,2021-09-27,1.0
FP1-008,2021-10-04,0.0
FP1-008,2021-10-11,7.0
FP1-008,2021-10-18,0.0
FP1-008,2021-10-25,3.0
FP1-008,2021-11-01,0.0
FP1-008,2021-11-08,2.0
FP1-008,2021-11-15,9.0
FP1-008,2021-11-22,1.0
FP1-008,2021-11-29,4.0
FP1-008,2021-12-06,1.0
FP1-008,2021-12-13,3.0
FP1-008,2021-12-20,2.0
FP1-008,2021-12-27,3.0
FP1-008,2022-01-03,1.0
FP1-008,2022-01-10,4.0
FP1-008,2022-01-17,1.0
FP1-008,2022-01-24,4.0
FP1-008,2022-01-31,2.0
FP1-008,2022-02-07,4.0
FP1-008,2022-02-14,4.0
FP1-008,2022-02-21,8.0
FP1-008,2022-02-28,1.0
FP1-008,2022-03-07,8.0
FP1-008,2022-03-14,3.0
FP1-008,2022-03-21,5.0
FP1-008,2022-03-28,1.0
FP1-008,2022-04-04,1.0
FP1-008,2022-04-11,16.0
FP1-008,2022-04-18,1.0
FP1-008,2022-04-25,1.0
FP1-008,2022-05-02,1.0
FP1-008,2022-05-09,1.0
FP1-008,2022-05-16,0.0
FP1-008,2022-05-23,2.0
FP1-008,2022-05-30,2.0
FP1-008,2022-06-06,7.0
FP1-008,2022-06-13,3.0
FP1-008,2022-06-20,2.0
FP1-008,2022-06-27,4.0
FP1-008,2022-07-04,2.0
FP1-008,2022-07-11,6.0
FP1-008,2022-07-18,3.0
FP1-008,2022-07-25,1.0
FP1-008,2022-08-01,7.0
FP1-008,2022-08-08,2.0
FP1-008,2022-08-15,3.0
FP1-008,2022-08-22,1.0
FP1-008,2022-08-29,2.0
FP1-008,2022-09-05,9.0
FP1-008,2022-09-12,2.0
FP1-008,2022-09-19,10.0
FP1-008,2022-09-26,4.0
FP1-008,2022-10-03,3.0
FP1-008,2022-10-10,4.0
FP1-008,2022-10-17,3.0
FP1-008,2022-10-24,4.0
FP1-008,2022-10-31,4.0
FP1-008,2022-11-07,2.0
FP1-008,2022-11-14,20.0
FP1-008,2022-11-21,3.0
FP1-008,2022-11-28,3.0
FP1-008,2022-12-05,7.0
FP1-008,2022-12-12,0.0
FP1-008,2022-12-19,2.0
FP1-008,2022-12-26,4.0
FP1-008,2023-01-02,2.0
FP1-008,2023-01-09,3.0
FP1-008,2023-01-16,4.0
FP1-008,2023-01-23,13.0
FP1-008,2023-01-30,6.0
FP1-008,2023-02-06,6.0
FP1-008,2023-02-13,11.0
FP1-008,2023-02-20,9.0
FP1-008,2023-02-27,3.0
FP1-008,2023-03-06,5.0
FP1-008,2023-03-13,3.0
FP1-008,2023-03-20,3.0
FP1-008,2023-03-27,6.0
FP1-008,2023-04-03,3.0
FP1-008,2023-04-10,11.0
FP1-008,2023-04-17,5.0
FP1-008,2023-04-24,4.0
FP1-008,2023-05-01,3.0
FP1-008,2023-05-08,5.0
FP1-008,2023-05-15,5.0
FP1-008,2023-05-22,3.0
FP1-008,2023-05-29,5.0
FP1-008,2023-06-05,8.0
FP1-008,2023-06-12,9.0
FP1-008,2023-06-19,4.0
FP1-008,2023-06-26,4.0
FP1-008,2023-07-03,4.0
FP1-008,2023-07-10,4.0
FP1-008,2023-07-17,5.0
FP1-008,2023-07-24,9.0
FP1-008,2023-07-31,13.0
FP1-008,2023-08-07,5.0
FP1-008,2023-08-14,4.0
FP1-008,2023-08-21,13.0
FP1-008,2023-08-28,5.0
FP1-008,2023-09-04,8.0
FP1-008,2023-09-11,5.0
FP1-008,2023-09-18,13.0
FP1-008,2023-09-25,6.0
FP1-008,2023-10-02,9.0
FP1-008,2023-10-09,5.0
FP1-008,2023-10-16,5.0
FP1-008,2023-10-23,5.0
FP1-008,2023-10-30,6.0
FP1-008,2023-11-06,5.0
FP1-008,2023-11-13,15.0
FP1-008,2023-11-20,6.0
FP1-008,2023-11-27,6.0
FP1-008,2023-12-04,9.0
FP1-008,2023-12-11,5.0
FP1-008,2023-12-18,7.0
FP1-008,2023-12-25,6.0
FP1-009,2021-01-04,1.0
FP1-009,2021-01-11,2.0
FP1-009,2021-01-18,2.0
FP1-009,2021-01-25,2.0
FP1-009,2021-02-01,2.0
FP1-009,2021-02-08,3.0
FP1-009,2021-02-15,0.0
FP1-009,2021-02-22,2.0
FP1-009,2021-03-01,0.0
FP1-009,2021-03-08,1.0
FP1-009,2021-03-15,0.0
FP1-009,2021-03-22,4.0
FP1-009,2021-03-29,0.0
FP1-009,2021-04-05,0.0
FP1-009,2021-04-12,0.0
FP1-009,2021-04-19,0.0
FP1-009,2021-04-26,2.0
FP1-009,2021-05-03,2.0
FP1-009,2021-05-10,7.0
FP1-009,2021-05-17,3.0
FP1-009,2021-05-24,0.0
FP1-009,2021-05-31,0.0
FP1-009,2021-06-07,1.0
FP1-009,2021-06-14,1.0
FP1-009,2021-06-21,1.0
FP1-009,2021-06-28,1.0
FP1-009,2021-07-05,0.0
FP1-009,2021-07-12,3.0
FP1-009,2021-07-19,2.0
FP1-009,2021-07-26,1.0
FP1-009,2021-08-02,1.0
FP1-009,2021-08-09,0.0
FP1-009,2021-08-16,7.0
FP1-009,2021-08-23,1.0
FP1-009,2021-08-30,1.0
FP1-009,2021-09-06,1.0
FP1-009,2021-09-13,6.0
FP1-009,2021-09-20,0.0
FP1-009,2021-09-27,1.0
FP1-009,2021-10-04,3.0
FP1-009,2021-10-11,3.0
FP1-009,2021-10-18,2.0
FP1-009,2021-10-25,3.0
FP1-009,2021-11-01,0.0
FP1-009,2021-11-08,2.0
FP1-009,2021-11-15,2.0
FP1-009,2021-11-22,20.0
FP1-009,2021-11-29,8.0
FP1-009,2021-12-06,13.0
FP1-009,2021-12-13,13.0
FP1-009,2021-12-20,8.0
FP1-009,2021-12-27,5.0
FP1-009,2022-01-03,1.0
FP1-009,2022-01-10,0.0
FP1-009,2022-01-17,1.0
FP1-009,2022-01-24,0.0
FP1-009,2022-01-31,1.0
FP1-009,2022-02-07,1.0
FP1-009,2022-02-14,1.0
FP1-009,2022-02-21,3.0
FP1-009,2022-02-28,4.0
FP1-009,2022-03-07,0.0
FP1-009,2022-03-14,3.0
FP1-009,2022-03-21,1.0
FP1-009,2022-03-28,5.0
FP1-009,2022-04-04,0.0
FP1-009,2022-04-11,3.0
FP1-009,2022-04-18,6.0
FP1-009,2022-04-25,1.0
FP1-009,2022-05-02,4.0
FP1-009,2022-05-09,1.0
FP1-009,2022-05-16,2.0
FP1-009,2022-05-23,3.0
FP1-009,2022-05-30,3.0
FP1-009,2022-06-06,3.0
FP1-009,2022-06-13,1.0
FP1-009,2022-06-20,1.0
FP1-009,2022-06-27,2.0
FP1-009,2022-07-04,2.0
FP1-009,2022-07-11,2.0
FP1-009,2022-07-18,5.0
FP1-009,2022-07-25,2.0
FP1-009,2022-08-01,4.0
FP1-009,2022-08-08,4.0
FP1-009,2022-08-15,2.0
FP1-009,2022-08-22,2.0
FP1-009,2022-08-29,6.0
FP1-009,2022-09-05,4.0
FP1-009,2022-09-12,3.0
FP1-009,2022-09-19,3.0
FP1-009,2022-09-26,6.0
FP1-009,2022-10-03,1.0
FP1-009,2022-10-10,8.0
FP1-009,2022-10-17,3.0
FP1-009,2022-10-24,2.0
FP1-009,2022-10-31,5.0
FP1-009,2022-11-07,2.0
FP1-009,2022-11-14,3.0
FP1-009,2022-11-21,20.0
FP1-009,2022-11-28,8.0
FP1-009,2022-12-05,16.0
FP1-009,2022-12-12,13.0
FP1-009,2022-12-19,8.0
FP1-009,2022-12-26,5.0
FP1-009,2023-01-02,3.0
FP1-009,2023-01-09,6.0
FP1-009,2023-01-16,3.0
FP1-009,2023-01-23,2.0
FP1-009,2023-01-30,2.0
FP1-009,2023-02-06,6.0
FP1-009,2023-02-13,7.0
FP1-009,2023-02-20,3.0
FP1-009,2023-02-27,3.0
FP1-009,2023-03-06,2.0
FP1-009,2023-03-13,5.0
FP1-009,2023-03-20,4.0
FP1-009,2023-03-27,3.0
FP1-009,2023-04-03,3.0
FP1-009,2023-04-10,3.0
FP1-009,2023-04-17,3.0
FP1-009,2023-04-24,3.0
FP1-009,2023-05-01,4.0
FP1-009,2023-05-08,0.0
FP1-009,2023-05-15,6.0
FP1-009,2023-05-22,4.0
FP1-009,2023-05-29,3.0
FP1-009,2023-06-05,4.0
FP1-009,2023-06-12,5.0
FP1-009,2023-06-19,7.0
FP1-009,2023-06-26,3.0
FP1-009,2023-07-03,5.0
FP1-009,2023-07-10,5.0
FP1-009,2023-07-17,12.0
FP1-009,2023-07-24,5.0
FP1-009,2023-07-31,4.0
FP1-009,2023-08-07,4.0
FP1-009,2023-08-14,7.0
FP1-009,2023-08-21,4.0
FP1-009,2023-08-28,5.0
FP1-009,2023-09-04,7.0
FP1-009,2023-09-11,4.0
FP1-009,2023-09-18,6.0
FP1-009,2023-09-25,4.0
FP1-009,2023-10-02,7.0
FP1-009,2023-10-09,4.0
FP1-009,2023-10-16,7.0
FP1-009,2023-10-23,6.0
FP1-009,2023-10-30,9.0
FP1-009,2023-11-06,6.0
FP1-009,2023-11-13,4.0
FP1-009,2023-11-20,22.0
FP1-009,2023-11-27,12.0
FP1-009,2023-12-04,17.0
FP1-009,2023-12-11,19.0
FP1-009,2023-12-18,13.0
FP1-009,2023-12-25,6.0
FP1-010,2021-01-04,0.0
FP1-010,2021-01-11,0.0
FP1-010,2021-01-18,0.0
FP1-010,2021-01-25,0.0
FP1-010,2021-02-01,0.0
FP1-010,2021-02-08,0.0
FP1-010,2021-02-15,0.0
FP1-010,2021-02-22,0.0
FP1-010,2021-03-01,0.0
FP1-010,2021-03-08,0.0
FP1-010,2021-03-15,0.0
FP1-010,2021-03-22,0.0
FP1-010,2021-03-29,0.0
FP1-010,2021-04-05,0.0
FP1-010,2021-04-12,3.87
FP1-010,2021-04-19,0.0
FP1-010,2021-04-26,0.0
FP1-010,2021-05-03,0.69
FP1-010,2021-05-10,2.9
FP1-010,2021-05-17,4.57
FP1-010,2021-05-24,0.0
FP1-010,2021-05-31,3.35
FP1-010,2021-06-07,4.14
FP1-010,2021-06-14,5.23
FP1-010,2021-06-21,6.52
FP1-010,2021-06-28,3.57
FP1-010,2021-07-05,7.16
FP1-010,2021-07-12,3.92
FP1-010,2021-07-19,5.05
FP1-010,2021-07-26,3.9
FP1-010,2021-08-02,8.66
FP1-010,2021-08-09,4.22
FP1-010,2021-08-16,3.42
FP1-010,2021-08-23,3.26
FP1-010,2021-08-30,5.17
FP1-010,2021-09-06,4.52
FP1-010,2021-09-13,3.62
FP1-010,2021-09-20,4.23
FP1-010,2021-09-27,1.45
FP1-010,2021-10-04,2.92
FP1-010,2021-10-11,0.88
FP1-010,2021-10-18,2.02
FP1-010,2021-10-25,0.0
FP1-010,2021-11-01,0.38
FP1-010,2021-11-08,0.0
FP1-010,2021-11-15,0.0
FP1-010,2021-11-22,0.0
FP1-010,2021-11-29,0.5
FP1-010,2021-12-06,0.0
FP1-010,2021-12-13,2.51
FP1-010,2021-12-20,0.0
FP1-010,2021-12-27,0.24
FP1-010,2022-01-03,0.0
FP1-010,2022-01-10,0.0
FP1-010,2022-01-17,0.0
FP1-010,2022-01-24,4.25
FP1-010,2022-01-31,1.12
FP1-010,2022-02-07,0.0
FP1-010,2022-02-14,0.0
FP1-010,2022-02-21,0.0
FP1-010,2022-02-28,0.0
FP1-010,2022-03-07,0.0
FP1-010,2022-03-14,1.2
FP1-010,2022-03-21,0.0
FP1-010,2022-03-28,0.52
FP1-010,2022-04-04,0.0
FP1-010,2022-04-11,0.0
FP1-010,2022-04-18,0.0
FP1-010,2022-04-25,0.59
FP1-010,2022-05-02,2.36
FP1-010,2022-05-09,11.19
FP1-010,2022-05-16,0.0
FP1-010,2022-05-23,5.59
FP1-010,2022-05-30,7.72
FP1-010,2022-06-06,5.53
FP1-010,2022-06-13,7.55
FP1-010,2022-06-20,5.12
FP1-010,2022-06-27,5.28
FP1-010,2022-07-04,8.85
FP1-010,2022-07-11,6.36
FP1-010,2022-07-18,5.49
FP1-010,2022-07-25,5.58
FP1-010,2022-08-01,5.46
FP1-010,2022-08-08,5.75
FP1-010,2022-08-15,5.72
FP1-010,2022-08-22,5.06
FP1-010,2022-08-29,4.47
FP1-010,2022-09-05,5.68
FP1-010,2022-09-12,4.21
FP1-010,2022-09-19,4.01
FP1-010,2022-09-26,4.8
FP1-010,2022-10-03,2.64
FP1-010,2022-10-10,4.96
FP1-010,2022-10-17,0.0
FP1-010,2022-10-24,5.12
FP1-010,2022-10-31,3.17
FP1-010,2022-11-07,1.8
FP1-010,2022-11-14,0.5
FP1-010,2022-11-21,1.09
FP1-010,2022-11-28,4.61
FP1-010,2022-12-05,1.24
FP1-010,2022-12-12,3.2
FP1-010,2022-12-19,0.88
FP1-010,2022-12-26,1.29
FP1-010,2023-01-02,3.41
FP1-010,2023-01-09,1.95
FP1-010,2023-01-16,0.88
FP1-010,2023-01-23,2.51
FP1-010,2023-01-30,1.12
FP1-010,2023-02-06,1.22
FP1-010,2023-02-13,0.0
FP1-010,2023-02-20,1.85
FP1-010,2023-02-27,1.96
FP1-010,2023-03-06,1.22
FP1-010,2023-03-13,6.37
FP1-010,2023-03-20,3.3
FP1-010,2023-03-27,6.96
FP1-010,2023-04-03,2.34
FP1-010,2023-04-10,2.08
FP1-010,2023-04-17,3.78
FP1-010,2023-04-24,3.5
FP1-010,2023-05-01,4.89
FP1-010,2023-05-08,5.63
FP1-010,2023-05-15,8.57
FP1-010,2023-05-22,9.99
FP1-010,2023-05-29,8.28
FP1-010,2023-06-05,8.04
FP1-010,2023-06-12,10.48
FP1-010,2023-06-19,10.27
FP1-010,2023-06-26,8.15
FP1-010,2023-07-03,14.88
FP1-010,2023-07-10,8.54
FP1-010,2023-07-17,8.93
FP1-010,2023-07-24,8.8
FP1-010,2023-07-31,10.93
FP1-010,2023-08-07,9.12
FP1-010,2023-08-14,12.46
FP1-010,2023-08-21,8.29
FP1-010,2023-08-28,7.94
FP1-010,2023-09-04,9.9
FP1-010,2023-09-11,7.52
FP1-010,2023-09-18,6.66
FP1-010,2023-09-25,8.1
FP1-010,2023-10-02,6.2
FP1-010,2023-10-09,12.14
FP1-010,2023-10-16,5.24
FP1-010,2023-10-23,5.6
FP1-010,2023-10-30,4.8
FP1-010,2023-11-06,4.46
FP1-010,2023-11-13,5.51
FP1-010,2023-11-20,4.82
FP1-010,2023-11-27,0.0
FP1-010,2023-12-04,4.65
FP1-010,2023-12-11,5.99
FP1-010,2023-12-18,5.47
FP1-010,2023-12-25,5.21
FP1-011,2021-01-04,1.3
FP1-011,2021-01-11,2.56
FP1-011,2021-01-18,0.0
FP1-011,2021-01-25,1.74
FP1-011,2021-02-01,1.16
FP1-011,2021-02-08,0.0
FP1-011,2021-02-15,0.95
FP1-011,2021-02-22,1.01
FP1-011,2021-03-01,0.0
FP1-011,2021-03-08,0.0
FP1-011,2021-03-15,2.42
FP1-011,2021-03-22,0.67
FP1-011,2021-03-29,2.53
FP1-011,2021-04-05,1.83
FP1-011,2021-04-12,4.89
FP1-011,2021-04-19,10.94
FP1-011,2021-04-26,9.46
FP1-011,2021-05-03,7.88
FP1-011,2021-05-10,10.99
FP1-011,2021-05-17,4.66
FP1-011,2021-05-24,4.99
FP1-011,2021-05-31,9.63
FP1-011,2021-06-07,7.29
FP1-011,2021-06-14,5.42
FP1-011,2021-06-21,5.84
FP1-011,2021-06-28,3.43
FP1-011,2021-07-05,1.52
FP1-011,2021-07-12,3.0
FP1-011,2021-07-19,0.0
FP1-011,2021-07-26,0.46
FP1-011,2021-08-02,0.71
FP1-011,2021-08-09,0.88
FP1-011,2021-08-16,0.0
FP1-011,2021-08-23,3.3
FP1-011,2021-08-30,0.68
FP1-011,2021-09-06,4.73
FP1-011,2021-09-13,0.92
FP1-011,2021-09-20,1.61
FP1-011,2021-09-27,0.12
FP1-011,2021-10-04,0.59
FP1-011,2021-10-11,0.0
FP1-011,2021-10-18,2.67
FP1-011,2021-10-25,0.32
FP1-011,2021-11-01,1.85
FP1-011,2021-11-08,0.26
FP1-011,2021-11-15,0.11
FP1-011,2021-11-22,3.09
FP1-011,2021-11-29,0.63
FP1-011,2021-12-06,0.73
FP1-011,2021-12-13,1.49
FP1-011,2021-12-20,0.09
FP1-011,2021-12-27,2.38
FP1-011,2022-01-03,1.23
FP1-011,2022-01-10,0.91
FP1-011,2022-01-17,1.56
FP1-011,2022-01-24,1.82
FP1-011,2022-01-31,2.01
FP1-011,2022-02-07,1.67
FP1-011,2022-02-14,2.34
FP1-011,2022-02-21,1.41
FP1-011,2022-02-28,0.12
FP1-011,2022-03-07,1.43
FP1-011,2022-03-14,2.35
FP1-011,2022-03-21,3.67
FP1-011,2022-03-28,3.18
FP1-011,2022-04-04,3.74
FP1-011,2022-04-11,5.28
FP1-011,2022-04-18,8.11
FP1-011,2022-04-25,11.41
FP1-011,2022-05-02,9.52
FP1-011,2022-05-09,10.39
FP1-011,2022-05-16,7.13
FP1-011,2022-05-23,5.9
FP1-011,2022-05-30,10.33
FP1-011,2022-06-06,6.78
FP1-011,2022-06-13,5.93
FP1-011,2022-06-20,4.99
FP1-011,2022-06-27,5.02
FP1-011,2022-07-04,8.51
FP1-011,2022-07-11,2.95
FP1-011,2022-07-18,7.26
FP1-011,2022-07-25,2.73
FP1-011,2022-08-01,2.81
FP1-011,2022-08-08,2.38
FP1-011,2022-08-15,3.18
